cell_key,cycle_number,time,charge_policy,discharge_policy,current,voltage,charge_capacity,discharge_capacity,temperature,discharge_dQdV
nca2505008,3.0,31492.095517538703,50100,100,1.749173549796647,3.2644968,0.0405060607219102,0.0,25,0.0
nca2505008,3.0,31495.70351772035,50100,100,1.749182746077855,3.2694972,0.0422591306290011,0.0,25,0.0
nca2505008,3.0,31499.381517905276,50100,100,1.749194947813028,3.2744975,0.0440462248905436,0.0,25,0.0
nca2505008,3.0,31503.149518094724,50100,100,1.7491998072441908,3.2794979,0.0458770541141764,0.0,25,0.0
nca2505008,3.0,31507.113518293947,50100,100,1.749192520257322,3.2844985,0.047803109530504,0.0,25,0.0
nca2505008,3.0,31511.053518492263,50100,100,1.749214773984646,3.2895381,0.0497175280183919,0.0,25,0.0
nca2505008,3.0,31515.177518699536,50100,100,1.749209351937446,3.2945778,0.0517213446100531,0.0,25,0.0
nca2505008,3.0,31519.423518913085,50100,100,1.749195653468178,3.2995784,0.0537844238095431,0.0,25,0.0
nca2505008,3.0,31523.675519126948,50100,100,1.749210311986279,3.3045788000000003,0.0558504356486002,0.0,25,0.0
nca2505008,3.0,31528.17351935315,50100,100,1.7491993387155789,3.3095790999999997,0.0580359631545003,0.0,25,0.0
nca2505008,3.0,31532.73151958245,50100,100,1.749199190047483,3.3145795,0.0602506437959798,0.0,25,0.0
nca2505008,3.0,31537.383519816445,50100,100,1.749173713533404,3.3195797999999996,0.0625109650528293,0.0,25,0.0
nca2505008,3.0,31542.241520060692,50100,100,1.7491873334562908,3.324580399999999,0.0648713963009304,0.0,25,0.0
nca2505008,3.0,31547.219520311104,50100,100,1.749193131069347,3.3295807999999996,0.0672901418132866,0.0,25,0.0
nca2505008,3.0,31552.391520571196,50100,100,1.74916787073239,3.3345811000000003,0.0698031131139458,0.0,25,0.0
nca2505008,3.0,31557.673520836743,50100,100,1.7491751552495738,3.3396208,0.0723695419013129,0.0,25,0.0
nca2505008,3.0,31563.007521105,50100,100,1.7491776302499482,3.3446214,0.0749612402204725,0.0,25,0.0
nca2505008,3.0,31568.661521389386,50100,100,1.749167229182334,3.3496218,0.0777084046680365,0.0,25,0.0
nca2505008,3.0,31574.279521671822,50100,100,1.749177089363104,3.3546221,0.0804380928297254,0.0,25,0.0
nca2505008,3.0,31580.36552197789,50100,100,1.749172140728812,3.3596621,0.0833951656585693,0.0,25,0.0
nca2505008,3.0,31586.58352229069,50100,100,1.749169306022755,3.3646624,0.0864163699063449,0.0,25,0.0
nca2505008,3.0,31592.91152260895,50100,100,1.7491876815536789,3.3696627999999995,0.08949105329678,0.0,25,0.0
nca2505008,3.0,31599.54352294258,50100,100,1.749153722220532,3.374742,0.09271338331604,0.0,25,0.0
nca2505008,3.0,31606.203523277534,50100,100,1.7491713792459698,3.3797424,0.0959493505303955,0.0,25,0.0
nca2505008,3.0,31613.37352363812,50100,100,1.7491768103377108,3.3847427000000003,0.099433127852851,0.0,25,0.0
nca2505008,3.0,31620.8755240154,50100,100,1.7491721654151238,3.3897431000000005,0.1030782084764269,0.0,25,0.0
nca2505008,3.0,31628.423524394864,50100,100,1.749164043199386,3.3947830000000003,0.1067456226047092,0.0,25,0.0
nca2505008,3.0,31636.537524802843,50100,100,1.749139936328598,3.3997834000000005,0.1106879898705376,0.0,25,0.0
nca2505008,3.0,31644.86352522159,50100,100,1.74912971197609,3.4047837,0.114733338402303,0.0,25,0.0
nca2505008,3.0,31653.791525670793,50100,100,1.74912531583294,3.4097841,0.1190711694038222,0.0,25,0.0
nca2505008,3.0,31662.739526120713,50100,100,1.749141476369628,3.4147844,0.1234187579364692,0.0,25,0.0
nca2505008,3.0,31672.36952660512,50100,100,1.7491399187532488,3.419785,0.1280977074544949,0.0,25,0.0
nca2505008,3.0,31682.26152710244,50100,100,1.749119577867044,3.4247854,0.1329038996028645,0.0,25,0.0
nca2505008,3.0,31692.96552764089,50100,100,1.749127172047127,3.4297857000000005,0.1381046379893662,0.0,25,0.0
nca2505008,3.0,31704.03952819784,50100,100,1.749156487299295,3.4348257000000006,0.1434852379656304,0.0,25,0.0
nca2505008,3.0,31715.49952877406,50100,100,1.749127025317458,3.439826,0.1490532926095241,0.0,25,0.0
nca2505008,3.0,31727.755529390415,50100,100,1.74914056087998,3.4448263999999997,0.1550081447740343,0.0,25,0.0
nca2505008,3.0,31740.519530032296,50100,100,1.749159403155554,3.4499053999999996,0.1612098869253201,0.0,25,0.0
nca2505008,3.0,31754.025530711515,50100,100,1.749166756591171,3.454906,0.1677721778704834,0.0,25,0.0
nca2505008,3.0,31768.079531418392,50100,100,1.74916255633833,3.4599457,0.1746007144824897,0.0,25,0.0
nca2505008,3.0,31783.157532176687,50100,100,1.749154710529128,3.464946,0.1819267578302001,0.0,25,0.0
nca2505008,3.0,31799.51753299939,50100,100,1.749166676173784,3.4699466,0.1898757490138753,0.0,25,0.0
nca2505008,3.0,31817.89153392357,50100,100,1.749177479985042,3.474947,0.1988033569677056,0.0,25,0.0
nca2505008,3.0,31838.49353495962,50100,100,1.749186316637695,3.4799472999999996,0.2088135620531549,0.0,25,0.0
nca2505008,3.0,31861.76953613013,50100,100,1.749158962480524,3.4849477,0.2201228470692953,0.0,25,0.0
nca2505008,3.0,31887.51153742475,50100,100,1.749104416815971,3.4899480000000005,0.2326299160032146,0.0,25,0.0
nca2505008,3.0,31914.87753880117,50100,100,1.749109142777077,3.4949486000000003,0.2459260613389756,0.0,25,0.0
nca2505008,3.0,31943.023540216494,50100,100,1.74909587712855,3.499949,0.2596010766259766,0.0,25,0.0
nca2505008,3.0,31971.799541663844,50100,100,1.749095861319093,3.5049492999999994,0.2735821835806614,0.0,25,0.0
nca2505008,3.0,31999.859543074857,50100,100,1.749105453889731,3.5099497000000004,0.2872154895540365,0.0,25,0.0
nca2505008,3.0,32028.11154449568,50100,100,1.749088704085553,3.5149502999999997,0.3009419497076416,0.0,25,0.0
nca2505008,3.0,32056.99954594858,50100,100,1.749107707874256,3.5199506,0.3149775680427382,0.0,25,0.0
nca2505008,3.0,32086.10154741211,50100,100,1.749117631047993,3.524951,0.3291172413368056,0.0,25,0.0
nca2505008,3.0,32115.091548870085,50100,100,1.749126474624899,3.5299513,0.3432025688505723,0.0,25,0.0
nca2505008,3.0,32144.417550344937,50100,100,1.7491404273660462,3.5349519,0.3574512618374295,0.0,25,0.0
nca2505008,3.0,32174.417551853698,50100,100,1.74913670715062,3.5397160000000003,0.3720274017967394,0.0,25,0.0
nca2505008,3.0,32203.27355330484,50100,100,1.749143578007405,3.5447163999999995,0.3860477600259739,0.0,25,0.0
nca2505008,3.0,32233.273554813582,50100,100,1.7491357749403809,3.5494804,0.4006238922168648,0.0,25,0.0
nca2505008,3.0,32263.273556322325,50100,100,1.749142481824809,3.5542448,0.415200080298462,0.0,25,0.0
nca2505008,3.0,32293.273557831068,50100,100,1.749159400728581,3.5590875,0.429776409370931,0.0,25,0.0
nca2505008,3.0,32323.27355933981,50100,100,1.749163981579587,3.5638125,0.4443527766171603,0.0,25,0.0
nca2505008,3.0,32353.273560848553,50100,100,1.7491539919479278,3.5684586000000005,0.4589290606164552,0.0,25,0.0
nca2505008,3.0,32383.273562357295,50100,100,1.749169756514193,3.5730257000000005,0.473505475987142,0.0,25,0.0
nca2505008,3.0,32413.273563866052,50100,100,1.749148296611301,3.5777111000000006,0.4880817125252958,0.0,25,0.0
nca2505008,3.0,32443.27356537478,50100,100,1.7491431910451511,3.5821998,0.5026579065170629,0.0,25,0.0
nca2505008,3.0,32473.273566883523,50100,100,1.749150908403162,3.5866489,0.5172341648201498,0.0,25,0.0
nca2505008,3.0,32503.273568392266,50100,100,1.749153941052748,3.5913737,0.531810448395318,0.0,25,0.0
nca2505008,3.0,32533.273569901008,50100,100,1.749154164229821,3.5959411,0.5463867338302951,0.0,25,0.0
nca2505008,3.0,32563.273571409736,50100,100,1.7491760313185651,3.6003902,0.5609632014910211,0.0,25,0.0
nca2505008,3.0,32593.273572918493,50100,100,1.749245122810858,3.6048393,0.5755402449142117,0.0,25,0.0
nca2505008,3.0,32623.273574427236,50100,100,1.749263431948935,3.6093674,0.5901174409135607,0.0,25,0.0
nca2505008,3.0,32653.27357593598,50100,100,1.7492506478756842,3.6137772,0.6046945303789605,0.0,25,0.0
nca2505008,3.0,32683.27357744472,50100,100,1.749250412043991,3.6179113,0.6192716178790962,0.0,25,0.0
nca2505008,3.0,32713.273578953464,50100,100,1.749262264086038,3.622242500000001,0.6338488041462538,0.0,25,0.0
nca2505008,3.0,32743.27358046221,50100,100,1.7492519486161788,3.6262584,0.6484259044511582,0.0,25,0.0
nca2505008,3.0,32773.273581970934,50100,100,1.7492565021641269,3.6304321,0.6630030427022976,0.0,25,0.0
nca2505008,3.0,32803.27358347969,50100,100,1.749267265119315,3.6344087,0.6775802706447347,0.0,25,0.0
nca2505008,3.0,32833.273584988434,50100,100,1.749271347256154,3.638267299999999,0.6921575326049805,0.0,25,0.0
nca2505008,3.0,32863.27358649718,50100,100,1.749254626391109,3.6418896,0.7067346552246773,0.0,25,0.0
nca2505008,3.0,32893.27358800592,50100,100,1.749256606721413,3.6457877,0.7213117943471272,0.0,25,0.0
nca2505008,3.0,32923.27358951465,50100,100,1.749253864216668,3.6493311,0.73588891061537,0.0,25,0.0
nca2505008,3.0,32953.273591023404,50100,100,1.749263458389363,3.6528747,0.7504661068350559,0.0,25,0.0
nca2505008,3.0,32983.27359253215,50100,100,1.749253142187082,3.6566546,0.7650432170863852,0.0,25,0.0
nca2505008,3.0,33013.27359404089,50100,100,1.749254047981308,3.6601982,0.779620334886,0.0,25,0.0
nca2505008,3.0,33043.27359554963,50100,100,1.7492512784339207,3.6637025,0.7941974296060521,0.0,25,0.0
nca2505008,3.0,33073.273597058374,50100,100,1.749235397127753,3.6673248,0.8087743919818794,0.0,25,0.0
nca2505008,3.0,33103.27359856712,50100,100,1.749249768082434,3.6709864,0.8233514741156687,0.0,25,0.0
nca2505008,3.0,33133.273600075845,50100,100,1.749247590893416,3.6746089,0.8379285381062149,0.0,25,0.0
nca2505008,3.0,33163.27360158459,50100,100,1.7492679609444752,3.6783099,0.8525057718471953,0.0,25,0.0
nca2505008,3.0,33193.273603093345,50100,100,1.749261752302209,3.6818929,0.8670829538494874,0.0,25,0.0
nca2505008,3.0,33223.27360460209,50100,100,1.7492536542720178,3.6855545,0.8816600683681912,0.0,25,0.0
nca2505008,3.0,33253.27360611083,50100,100,1.7492444664795113,3.6892164,0.8962371063219537,0.0,25,0.0
nca2505008,3.0,33283.27360761957,50100,100,1.7492436002279268,3.6929567,0.9108141370569528,0.0,25,0.0
nca2505008,3.0,33313.27360912833,50100,100,1.7492542711421035,3.6966579,0.9253912567162408,0.0,25,0.0
nca2505008,3.0,33343.27361063706,50100,100,1.749249650292727,3.7003195,0.9399683378684492,0.0,25,0.0
nca2505008,3.0,33373.2736121458,50100,100,1.749258379027639,3.7040601,0.9545454917601184,0.0,25,0.0
nca2505008,3.0,33403.27361365454,50100,100,1.749253956371612,3.7078793,0.9691226087963192,0.0,25,0.0
nca2505008,3.0,33433.2736151633,50100,100,1.7492539171789052,3.7115409,0.983699725505914,0.0,25,0.0
nca2505008,3.0,33463.27361667203,50100,100,1.749254914371238,3.7152421,0.9982768505254452,0.0,25,0.0
nca2505008,3.0,33493.27361818077,50100,100,1.749268629938582,3.7187858,1.012854089841377,0.0,25,0.0
nca2505008,3.0,33523.27361968951,50100,100,1.749254441861496,3.7223294,1.027431210923326,0.0,25,0.0
nca2505008,3.0,33553.273621198256,50100,100,1.749272502366773,3.7258334,1.042008482509495,0.0,25,0.0
nca2505008,3.0,33583.273622707,50100,100,1.749250714257517,3.729692,1.056585572528076,0.0,25,0.0
nca2505008,3.0,33613.27362421574,50100,100,1.7492494804847931,3.7327633,1.071162652265218,0.0,25,0.0
nca2505008,3.0,33643.2736257245,50100,100,1.749259875731666,3.7361887,1.085739818629422,0.0,25,0.0
nca2505008,3.0,33673.27362723324,50100,100,1.749278802488526,3.7396142,1.1003171427166072,0.0,25,0.0
nca2505008,3.0,33703.27362874197,50100,100,1.7492924399145982,3.7430003,1.1148945804490158,0.0,25,0.0
nca2505008,3.0,33733.27363025071,50100,100,1.749276807290059,3.7463863,1.129471887909546,0.0,25,0.0
nca2505008,3.0,33763.27363175945,50100,100,1.749299002536339,3.7497725,1.144049380330472,0.0,25,0.0
nca2505008,3.0,33793.273633268196,50100,100,1.7492808637107529,3.7531979,1.15862672159451,0.0,25,0.0
nca2505008,3.0,33823.27363477694,50100,100,1.749282491209044,3.7565839,1.173204076421034,0.0,25,0.0
nca2505008,3.0,33853.27363628568,50100,100,1.7492713210110378,3.7598519,1.187781338162571,0.0,25,0.0
nca2505008,3.0,33883.273637794424,50100,100,1.749277043007821,3.763356200000001,1.2023586475874155,0.0,25,0.0
nca2505008,3.0,33913.27363930317,50100,100,1.7492615299470768,3.766821100000001,1.216935827736749,0.0,25,0.0
nca2505008,3.0,33943.27364081191,50100,100,1.749252446459578,3.7704041,1.2315129321903489,0.0,25,0.0
nca2505008,3.0,33973.27364232065,50100,100,1.7492524987626348,3.7738295,1.246090037079807,0.0,25,0.0
nca2505008,3.0,34003.273643829394,50100,100,1.749248482918111,3.7774124,1.260667108503893,0.0,25,0.0
nca2505008,3.0,34033.27364533815,50100,100,1.7492839608216,3.7809167,1.275244475577189,0.0,25,0.0
nca2505008,3.0,34063.27364684688,50100,100,1.749269785350308,3.784539,1.289821724521552,0.0,25,0.0
nca2505008,3.0,34093.27364835562,50100,100,1.749281585667097,3.7881219,1.304399071801894,0.0,25,0.0
nca2505008,3.0,34123.273649864364,50100,100,1.7492824250469377,3.7918625,1.3189764260770669,0.0,25,0.0
nca2505008,3.0,34153.27365137311,50100,100,1.7492780806298387,3.7956424,1.3335537441487628,0.0,25,0.0
nca2505008,3.0,34183.273652881835,50100,100,1.749277909983688,3.7995009,1.348131060798408,0.0,25,0.0
nca2505008,3.0,34213.27365439059,50100,100,1.749273827667813,3.8031232,1.362708343428752,0.0,25,0.0
nca2505008,3.0,34243.273655899335,50100,100,1.7492709408922422,3.8070605,1.377285602002631,0.0,25,0.0
nca2505008,3.0,34273.27365740808,50100,100,1.74926197490962,3.811116,1.391862785859985,0.0,25,0.0
nca2505008,3.0,34303.27365891682,50100,100,1.749272435887284,3.8150138999999994,1.4064400568921578,0.0,25,0.0
nca2505008,3.0,34333.27366042556,50100,100,1.749265283120717,3.81903,1.4210172683179392,0.0,25,0.0
nca2505008,3.0,34363.273661934305,50100,100,1.7492341767909008,3.8229673,1.435594220524292,0.0,25,0.0
nca2505008,3.0,34393.27366344303,50100,100,1.749151880969844,3.8271015,1.450170486932102,0.0,25,0.0
nca2505008,3.0,34423.27366495179,50100,100,1.749156040954987,3.8313146,1.464746788006456,0.0,25,0.0
nca2505008,3.0,34453.27366646053,50100,100,1.7491813463817738,3.8355274,1.479323299959378,0.0,25,0.0
nca2505008,3.0,34483.273667969275,50100,100,1.74919157138126,3.8397799,1.493899897120633,0.0,25,0.0
nca2505008,3.0,34513.27366947802,50100,100,1.7491894849718592,3.8441107,1.508476476895142,0.0,25,0.0
nca2505008,3.0,34543.27367098676,50100,100,1.749183603559395,3.8485208,1.523053007657878,0.0,25,0.0
nca2505008,3.0,34573.2736724955,50100,100,1.749168037088823,3.8528123,1.537629408700019,0.0,25,0.0
nca2505008,3.0,34603.273674004246,50100,100,1.74917470492703,3.8571041,1.5522058653074822,0.0,25,0.0
nca2505008,3.0,34633.27367551299,50100,100,1.749153534184279,3.8615925,1.5667821454920787,0.0,25,0.0
nca2505008,3.0,34663.27367702173,50100,100,1.749159821236372,3.8660812,1.58135847806878,0.0,25,0.0
nca2505008,3.0,34693.27367853049,50100,100,1.7491377702609188,3.870608999999999,1.595934626887343,0.0,25,0.0
nca2505008,3.0,34723.273680039216,50100,100,1.7491383868461738,3.8750582,1.610510780844117,0.0,25,0.0
nca2505008,3.0,34753.27368154796,50100,100,1.749142167379838,3.8795862,1.625086966305339,0.0,25,0.0
nca2505008,3.0,34783.27368305669,50100,100,1.7491554110559298,3.8840747,1.6396632621305338,0.0,25,0.0
nca2505008,3.0,34813.27368456544,50100,100,1.7491498060594668,3.8886027,1.654239511247423,0.0,25,0.0
nca2505008,3.0,34843.273686074186,50100,100,1.749140250640026,3.8931699,1.668815680735813,0.0,25,0.0
nca2505008,3.0,34873.27368758293,50100,100,1.749135092136053,3.8976979,1.683391807236668,0.0,25,0.0
nca2505008,3.0,34903.27368909167,50100,100,1.749111676691267,3.9022257000000007,1.6979677386088066,0.0,25,0.0
nca2505008,3.0,34933.27369060043,50100,100,1.749132021628395,3.9067144,1.712543839522095,0.0,25,0.0
nca2505008,3.0,34963.27369210916,50100,100,1.749112071425948,3.9110849,1.727119774183689,0.0,25,0.0
nca2505008,3.0,34993.2736936179,50100,100,1.749135525746057,3.915573399999999,1.7416959042979598,0.0,25,0.0
nca2505008,3.0,35023.27369512664,50100,100,1.749225840804992,3.9201801,1.756272787037761,0.0,25,0.0
nca2505008,3.0,35053.2736966354,50100,100,1.749229819011172,3.9245505,1.770849702929281,0.0,25,0.0
nca2505008,3.0,35083.27369814413,50100,100,1.7492180315524553,3.929039,1.785426520591973,0.0,25,0.0
nca2505008,3.0,35113.27369965287,50100,100,1.749220631291907,3.9334488,1.800003359919163,0.0,25,0.0
nca2505008,3.0,35143.2737011616,50100,100,1.749215735060058,3.9377799,1.814580158444418,0.0,25,0.0
nca2505008,3.0,35173.273702670354,50100,100,1.749211180795964,3.9423077000000006,1.82915691901747,0.0,25,0.0
nca2505008,3.0,35203.2737041791,50100,100,1.74918911683223,3.9466782,1.843733495724149,0.0,25,0.0
nca2505008,3.0,35233.27370568784,50100,100,1.7491705439653251,3.9510093,1.8583099176569289,0.0,25,0.0
nca2505008,3.0,35263.27370719658,50100,100,1.7491467869840978,3.9553797,1.872886141614855,0.0,25,0.0
nca2505008,3.0,35293.27370870534,50100,100,1.7491358141493631,3.9597108,1.887462274132488,0.0,25,0.0
nca2505008,3.0,35323.27371021407,50100,100,1.749138886439248,3.9640419,1.902038432252537,0.0,25,0.0
nca2505008,3.0,35353.27371172281,50100,100,1.74915374400686,3.9682155,1.916614714185656,0.0,25,0.0
nca2505008,3.0,35383.27371323155,50100,100,1.7491471682666309,3.9725859,1.931190941320937,0.0,25,0.0
nca2505008,3.0,35413.273714740295,50100,100,1.74916096311457,3.9767201,1.94576728341329,0.0,25,0.0
nca2505008,3.0,35443.27371624905,50100,100,1.74911264823256,3.9809723,1.9603432228816065,0.0,25,0.0
nca2505008,3.0,35473.27371775778,50100,100,1.7491217957011749,3.9851065,1.9749192385788308,0.0,25,0.0
nca2505008,3.0,35503.27371926652,50100,100,1.749139568104253,3.9892013,1.989495402379422,0.0,25,0.0
nca2505008,3.0,35533.273720775265,50100,100,1.749135158591128,3.9934931,2.0040715294340687,0.0,25,0.0
nca2505008,3.0,35563.27372228401,50100,100,1.7491233194559812,3.9974697,2.0186475578292513,0.0,25,0.0
nca2505008,3.0,35593.27372379275,50100,100,1.749124251348838,4.001407100000001,2.033223593990207,0.0,25,0.0
nca2505008,3.0,35623.27372530149,50100,100,1.749104863760295,4.0055017,2.047799468587918,0.0,25,0.0
nca2505008,3.0,35653.27372681025,50100,100,1.749124225022342,4.0092816,2.062375504529487,0.0,25,0.0
nca2505008,3.0,35683.27372831898,50100,100,1.749124684014832,4.0134554,2.0769515442959943,0.0,25,0.0
nca2505008,3.0,35713.27372982772,50100,100,1.749106531240679,4.017235299999999,2.0915274327893747,0.0,25,0.0
nca2505008,3.0,35743.27373133646,50100,100,1.749117504303279,4.0211725,2.106103412724949,0.0,25,0.0
nca2505008,3.0,35773.27373284544,50100,100,1.749120562590331,4.0249524,2.120679418146363,0.0,25,0.0
nca2505008,3.0,35803.27373435418,50100,100,1.7491220586975809,4.0287714,2.135255436035225,0.0,25,0.0
nca2505008,3.0,35833.27373586294,50100,100,1.749113304889428,4.03263,2.149831380975681,0.0,25,0.0
nca2505008,3.0,35863.273737371666,50100,100,1.7491255110574342,4.0364099,2.16440742763421,0.0,25,0.0
nca2505008,3.0,35893.27373888041,50100,100,1.749122466160126,4.0402288,2.178983448918593,0.0,25,0.0
nca2505008,3.0,35923.27374038914,50100,100,1.74912275481571,4.0441666,2.19355947260844,0.0,25,0.0
nca2505008,3.0,35953.273741897894,50100,100,1.749095703580091,4.0480251,2.208135270871311,0.0,25,0.0
nca2505008,3.0,35983.27374340664,50100,100,1.749095886832035,4.052238,2.222711070661283,0.0,25,0.0
nca2505008,3.0,36013.27374491538,50100,100,1.749096700446903,4.0559392,2.237286877231378,0.0,25,0.0
nca2505008,3.0,36043.27374642411,50100,100,1.7491091178290907,4.060073399999999,2.251862787279664,0.0,25,0.0
nca2505008,3.0,36073.273747932864,50100,100,1.749096189371083,4.0638924,2.266438589590794,0.0,25,0.0
nca2505008,3.0,36103.27374944161,50100,100,1.749109957851836,4.0679479,2.281014506639269,0.0,25,0.0
nca2505008,3.0,36133.27375095035,50100,100,1.7490864105467052,4.072082,2.2955902274601923,0.0,25,0.0
nca2505008,3.0,36163.27375245909,50100,100,1.7490925660314207,4.0763345,2.310165999576824,0.0,25,0.0
nca2505008,3.0,36193.27375396785,50100,100,1.7490806351482322,4.0803108,2.3247416722694227,0.0,25,0.0
nca2505008,3.0,36223.27375547658,50100,100,1.7490966087395512,4.0846815,2.3393174780752912,0.0,25,0.0
nca2505008,3.0,36253.27375698532,50100,100,1.7491122020411765,4.0888157,2.353893413825345,0.0,25,0.0
nca2505008,3.0,36283.27375849405,50100,100,1.7491144592269352,4.0930285,2.368469368385282,0.0,25,0.0
nca2505008,3.0,36313.273760002805,50100,100,1.7491056393950208,4.097517,2.383045249446615,0.0,25,0.0
nca2505008,3.0,36343.27376151155,50100,100,1.749092684862795,4.101690799999999,2.397621022553508,0.0,25,0.0
nca2505008,3.0,36373.27376302029,50100,100,1.7490816851237652,4.1061006,2.412196703995905,0.0,25,0.0
nca2505008,3.0,36403.27376452903,50100,100,1.7490875521889002,4.1104317,2.426772434330513,0.0,25,0.0
nca2505008,3.0,36433.273766037775,50100,100,1.749099286774898,4.1148806,2.441348262453343,0.0,25,0.0
nca2505008,3.0,36463.27376754652,50100,100,1.7490999159578091,4.1194873,2.455924095819364,0.0,25,0.0
nca2505008,3.0,36493.27376905526,50100,100,1.749112043715988,4.1241727,2.4705000302500406,0.0,25,0.0
nca2505008,3.0,36523.273770564,50100,100,1.749106925202248,4.1289372,2.485075922026435,0.0,25,0.0
nca2505008,3.0,36553.139772065915,50100,100,1.74909430339848,4.1339374,2.499586603440959,0.0,25,0.0
nca2505008,3.0,36583.13977357466,50100,100,1.749078784090382,4.1385837,2.514162260708076,0.0,25,0.0
nca2505008,3.0,36612.05377502879,50100,100,1.749098361864375,4.1436234,2.52821043642429,0.0,25,0.0
nca2505008,3.0,36642.05377653755,50100,100,1.74909319674428,4.148427,2.542786213796862,0.0,25,0.0
nca2505008,3.0,36670.145777950296,50100,100,1.7490843100402602,4.1534271,2.55643490238261,0.0,25,0.0
nca2505008,3.0,36699.33577941824,50100,100,1.74906119081109,4.158466799999999,2.570616874251303,0.0,25,0.0
nca2505008,3.0,36728.58378088917,50100,100,1.749061257118515,4.163507,2.584827025979343,0.0,25,0.0
nca2505008,3.0,36758.33578238543,50100,100,1.74908322936563,4.1685071,2.599282227884115,0.0,25,0.0
nca2505008,3.0,36787.873783871066,50100,100,1.749086459590737,4.1735077,2.613633483006864,0.0,25,0.0
nca2505008,3.0,36817.683785370085,50100,100,1.7490653400226708,4.1785078,2.628116716453519,0.0,25,0.0
nca2505008,3.0,36847.68378687883,50100,100,1.7490486221371468,4.1832328,2.6426921223710127,0.0,25,0.0
nca2505008,3.0,36877.68378838757,50100,100,1.749034472797038,4.1879578,2.657267410377333,0.0,25,0.0
nca2505008,3.0,36907.68378989633,50100,100,1.749059556316284,4.1927218,2.671842907412991,0.0,25,0.0
nca2505008,3.0,36937.683791405056,50100,100,1.749037990692369,4.1969743,2.686418224735108,0.0,25,0.0
nca2505008,3.0,36957.51979240263,50100,100,1.749043663131716,4.1999664,2.6960554558036303,0.0,25,0.0
nca2505008,3.0,36967.51979290554,50100,100,1.7260493530382792,4.1998090999999995,2.700850037580974,0.0,25,0.0
nca2505008,3.0,36977.51979340846,50100,100,1.687453635911929,4.1998482,2.705537409027575,0.0,25,0.0
nca2505008,3.0,36987.51979391137,50100,100,1.654772351959814,4.1998878,2.710133999125298,0.0,25,0.0
nca2505008,3.0,36997.519794414286,50100,100,1.625360917916496,4.1996908,2.714648890791016,0.0,25,0.0
nca2505008,3.0,37007.519794917185,50100,100,1.5989609542783678,4.1999269,2.719090449220717,0.0,25,0.0
nca2505008,3.0,37017.519795420114,50100,100,1.574365783664708,4.1999269,2.723463687728611,0.0,25,0.0
nca2505008,3.0,37027.51979592303,50100,100,1.551593420649806,4.1998482,2.727773669669393,0.0,25,0.0
nca2505008,3.0,37037.51979642594,50100,100,1.530157103124353,4.1997304,2.732024106280721,0.0,25,0.0
nca2505008,3.0,37047.51979692886,50100,100,1.509871773749023,4.1998482,2.736218194752062,0.0,25,0.0
nca2505008,3.0,37057.51979743177,50100,100,1.490607457115314,4.1999664,2.7403587712300617,0.0,25,0.0
nca2505008,3.0,37067.519797934685,50100,100,1.4725663026515352,4.1999269,2.744449233387587,0.0,25,0.0
nca2505008,3.0,37077.519798437585,50100,100,1.455031664031424,4.1998482,2.748490988213162,0.0,25,0.0
nca2505008,3.0,37087.51979894051,50100,100,1.4385349242604832,4.1999269,2.75248691875929,0.0,25,0.0
nca2505008,3.0,37097.51979944343,50100,100,1.422738278692614,4.1998482,2.756438969732191,0.0,25,0.0
nca2505008,3.0,37107.51979994634,50100,100,1.407532995131137,4.1998878,2.7603487838041856,0.0,25,0.0
nca2505008,3.0,37117.519800449256,50100,100,1.393079676522078,4.1998090999999995,2.764218449766914,0.0,25,0.0
nca2505008,3.0,37127.51980095217,50100,100,1.379071439482431,4.1998090999999995,2.76804920395813,0.0,25,0.0
nca2505008,3.0,37137.51980145509,50100,100,1.365648506685809,4.1998090999999995,2.7718426722230363,0.0,25,0.0
nca2505008,3.0,37147.519801957984,50100,100,1.352675010170296,4.1998090999999995,2.7756001029958086,0.0,25,0.0
nca2505008,3.0,37157.5198024609,50100,100,1.340157240682645,4.1998878,2.7793227621849232,0.0,25,0.0
nca2505008,3.0,37167.51980296383,50100,100,1.3278978112210642,4.1999269,2.7830113674015973,0.0,25,0.0
nca2505008,3.0,37177.51980346674,50100,100,1.31624703182653,4.1998482,2.786667609340549,0.0,25,0.0
nca2505008,3.0,37187.519803969655,50100,100,1.304914134862298,4.1998090999999995,2.790292371008572,0.0,25,0.0
nca2505008,3.0,37197.51980447257,50100,100,1.293850016278103,4.1997695,2.793886399012315,0.0,25,0.0
nca2505008,3.0,37207.51980497548,50100,100,1.283086264622162,4.1999664,2.7974505277044,0.0,25,0.0
nca2505008,3.0,37217.5198054784,50100,100,1.272614329968146,4.1998878,2.800985567687649,0.0,25,0.0
nca2505008,3.0,37227.5198059813,50100,100,1.262389710804622,4.1999269,2.804492205949571,0.0,25,0.0
nca2505008,3.0,37237.519806484226,50100,100,1.252485952928673,4.1998878,2.807971333771565,0.0,25,0.0
nca2505008,3.0,37247.51980698714,50100,100,1.2426437521052922,4.1998090999999995,2.811423122145453,0.0,25,0.0
nca2505008,3.0,37257.519807490055,50100,100,1.233181718303807,4.1998878,2.8148486270907926,0.0,25,0.0
nca2505008,3.0,37267.51980799297,50100,100,1.223929565766181,4.1998482,2.8182484316111247,0.0,25,0.0
nca2505008,3.0,37277.5198084959,50100,100,1.214941407600044,4.1999269,2.8216232690241827,0.0,25,0.0
